               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 199,            0.034701,            0.012786,           0.0015838,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003466,            0.003466,            0.003466
                 200,            0.034536,            0.012933,           0.0016361,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003433,            0.003433,            0.003433
                 201,            0.034426,            0.012644,           0.0014883,                   0,                   0,                   0,                   0,                   0,                   0,                   0,              0.0034,              0.0034,              0.0034
                 202,            0.034492,             0.01261,           0.0016312,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003367,            0.003367,            0.003367
                 203,            0.034528,            0.012834,           0.0016292,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003334,            0.003334,            0.003334
                 204,            0.034613,            0.012809,           0.0015396,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003301,            0.003301,            0.003301
                 205,            0.035205,            0.012599,           0.0019785,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003268,            0.003268,            0.003268
                 206,            0.034928,            0.013178,           0.0016964,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003235,            0.003235,            0.003235
                 207,            0.035007,            0.012855,           0.0015668,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003202,            0.003202,            0.003202
                 208,            0.034841,            0.013032,           0.0015975,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003169,            0.003169,            0.003169
                 209,            0.034616,            0.012528,           0.0015806,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003136,            0.003136,            0.003136
                 210,            0.034464,            0.012702,           0.0016003,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003103,            0.003103,            0.003103
                 211,            0.034482,            0.012757,           0.0016516,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00307,             0.00307,             0.00307
                 212,            0.034154,            0.012777,           0.0016187,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003037,            0.003037,            0.003037
                 213,            0.034372,            0.012885,           0.0015224,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003004,            0.003004,            0.003004
                 214,            0.034705,            0.012869,           0.0016069,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002971,            0.002971,            0.002971
                 215,            0.034137,            0.012512,            0.001576,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002938,            0.002938,            0.002938
                 216,            0.034481,            0.012673,           0.0016485,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002905,            0.002905,            0.002905
                 217,            0.034948,            0.012642,           0.0016368,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002872,            0.002872,            0.002872
                 218,             0.03444,            0.012876,           0.0017064,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002839,            0.002839,            0.002839
                 219,            0.034466,             0.01286,           0.0015077,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002806,            0.002806,            0.002806
                 220,            0.033992,             0.01264,           0.0015223,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002773,            0.002773,            0.002773
                 221,             0.03403,            0.012807,           0.0014863,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00274,             0.00274,             0.00274
                 222,            0.033949,            0.012294,           0.0015156,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002707,            0.002707,            0.002707
                 223,            0.033771,            0.012832,           0.0013873,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002674,            0.002674,            0.002674
                 224,            0.034036,            0.012548,           0.0015545,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002641,            0.002641,            0.002641
                 225,            0.034185,            0.012527,           0.0015041,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002608,            0.002608,            0.002608
                 226,            0.034468,              0.0125,           0.0016494,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002575,            0.002575,            0.002575
                 227,            0.034391,            0.012609,           0.0015466,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002542,            0.002542,            0.002542
                 228,            0.034512,            0.012593,           0.0016612,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002509,            0.002509,            0.002509
                 229,            0.034017,            0.012507,           0.0016562,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002476,            0.002476,            0.002476
                 230,            0.033835,            0.012677,           0.0015942,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002443,            0.002443,            0.002443
                 231,            0.033849,            0.012479,           0.0016105,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00241,             0.00241,             0.00241
                 232,            0.033722,            0.012517,           0.0015108,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002377,            0.002377,            0.002377
                 233,            0.033896,            0.012499,           0.0014605,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002344,            0.002344,            0.002344
                 234,            0.033724,            0.012435,           0.0014546,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002311,            0.002311,            0.002311
                 235,            0.033624,            0.012362,            0.001436,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002278,            0.002278,            0.002278
                 236,            0.033869,             0.01251,           0.0015562,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002245,            0.002245,            0.002245
                 237,            0.033581,            0.012592,           0.0014462,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002212,            0.002212,            0.002212
                 238,             0.03374,            0.012371,           0.0015241,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002179,            0.002179,            0.002179
                 239,            0.033639,            0.012473,           0.0015008,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002146,            0.002146,            0.002146
                 240,             0.03333,            0.012495,           0.0014489,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002113,            0.002113,            0.002113
                 241,            0.033408,            0.012395,           0.0014784,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00208,             0.00208,             0.00208
                 242,            0.033885,            0.012562,           0.0015413,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002047,            0.002047,            0.002047
                 243,            0.033318,            0.012529,           0.0015352,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002014,            0.002014,            0.002014
                 244,            0.033542,            0.012457,           0.0014561,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001981,            0.001981,            0.001981
                 245,            0.033277,            0.012501,           0.0014038,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001948,            0.001948,            0.001948
                 246,            0.033364,             0.01245,           0.0014211,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001915,            0.001915,            0.001915
                 247,            0.033272,            0.012467,            0.001477,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001882,            0.001882,            0.001882
                 248,            0.033312,            0.012325,           0.0013069,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001849,            0.001849,            0.001849
                 249,            0.033656,            0.012398,           0.0014867,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001816,            0.001816,            0.001816
                 250,            0.032933,             0.01226,           0.0013871,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001783,            0.001783,            0.001783
                 251,            0.033052,            0.012214,            0.001384,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00175,             0.00175,             0.00175
                 252,            0.033108,            0.012482,           0.0013138,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001717,            0.001717,            0.001717
                 253,            0.032952,            0.012188,            0.001481,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001684,            0.001684,            0.001684
                 254,            0.033481,            0.012348,            0.001383,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001651,            0.001651,            0.001651
                 255,            0.033153,            0.012335,           0.0014611,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001618,            0.001618,            0.001618
                 256,            0.032856,            0.012454,           0.0013325,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001585,            0.001585,            0.001585
                 257,            0.032901,            0.012219,           0.0014769,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001552,            0.001552,            0.001552
                 258,            0.032582,            0.012262,           0.0015046,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001519,            0.001519,            0.001519
                 259,            0.033164,            0.012419,           0.0013983,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001486,            0.001486,            0.001486
                 260,            0.032336,            0.012124,           0.0013842,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001453,            0.001453,            0.001453
                 261,            0.032679,            0.012097,            0.001367,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00142,             0.00142,             0.00142
                 262,            0.032528,            0.012014,           0.0014074,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001387,            0.001387,            0.001387
                 263,            0.032669,            0.012207,           0.0013215,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001354,            0.001354,            0.001354
                 264,            0.032554,            0.011931,            0.001277,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001321,            0.001321,            0.001321
                 265,            0.032772,            0.012435,           0.0013727,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001288,            0.001288,            0.001288
                 266,            0.032614,            0.012203,           0.0014621,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001255,            0.001255,            0.001255
                 267,             0.03267,            0.012155,             0.00143,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001222,            0.001222,            0.001222
                 268,             0.03253,            0.012226,           0.0013681,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001189,            0.001189,            0.001189
                 269,            0.032624,            0.012141,           0.0014067,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001156,            0.001156,            0.001156
                 270,            0.032482,            0.012102,           0.0014088,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001123,            0.001123,            0.001123
                 271,            0.032256,            0.011955,           0.0014159,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00109,             0.00109,             0.00109
                 272,            0.032281,            0.012244,           0.0013295,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001057,            0.001057,            0.001057
                 273,            0.032777,            0.012099,           0.0014149,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001024,            0.001024,            0.001024
                 274,            0.032617,            0.012228,           0.0013438,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000991,            0.000991,            0.000991
                 275,            0.032415,            0.012223,           0.0013358,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000958,            0.000958,            0.000958
                 276,            0.032103,            0.012022,            0.001237,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000925,            0.000925,            0.000925
                 277,            0.031918,            0.011944,           0.0013416,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000892,            0.000892,            0.000892
                 278,            0.032689,            0.012071,           0.0014353,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000859,            0.000859,            0.000859
                 279,            0.032434,            0.012274,           0.0014642,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000826,            0.000826,            0.000826
                 280,            0.032847,            0.012082,           0.0012952,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000793,            0.000793,            0.000793
                 281,            0.031936,            0.012003,           0.0012713,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00076,             0.00076,             0.00076
                 282,            0.031843,            0.011978,           0.0013959,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000727,            0.000727,            0.000727
                 283,            0.031816,            0.012123,            0.001243,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000694,            0.000694,            0.000694
                 284,            0.031601,            0.011717,            0.001261,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000661,            0.000661,            0.000661
                 285,            0.032121,            0.012214,           0.0013239,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000628,            0.000628,            0.000628
                 286,            0.031792,            0.011621,           0.0013278,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000595,            0.000595,            0.000595
                 287,            0.032516,            0.012278,           0.0013792,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000562,            0.000562,            0.000562
                 288,            0.032015,             0.01203,           0.0013355,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000529,            0.000529,            0.000529
                 289,            0.031791,            0.011825,           0.0013565,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000496,            0.000496,            0.000496
                 290,            0.031893,            0.012037,           0.0013369,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000463,            0.000463,            0.000463
                 291,            0.031421,            0.011928,           0.0012869,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00043,             0.00043,             0.00043
                 292,            0.031506,            0.011919,           0.0012244,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000397,            0.000397,            0.000397
                 293,            0.031984,            0.012118,           0.0012521,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000364,            0.000364,            0.000364
                 294,            0.031576,            0.011744,           0.0013731,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000331,            0.000331,            0.000331
                 295,            0.031428,            0.011939,           0.0013124,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000298,            0.000298,            0.000298
                 296,            0.031386,            0.011649,           0.0012715,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000265,            0.000265,            0.000265
                 297,            0.031674,            0.011575,           0.0013909,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000232,            0.000232,            0.000232
                 298,            0.031432,            0.011841,           0.0012949,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000199,            0.000199,            0.000199
                 299,            0.031497,            0.011802,           0.0012247,              0.9029,             0.75644,             0.80446,             0.50488,            0.034583,            0.012143,           0.0018318,            0.000166,            0.000166,            0.000166
                   0,             0.10783,            0.033568,            0.045684,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0034294,           0.0034294,            0.077183
                   1,            0.083632,            0.029608,            0.024191,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0068397,           0.0068397,            0.046792
                   2,            0.076815,            0.025977,            0.016105,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010227,            0.010227,            0.016379
                   3,            0.067814,            0.027246,            0.012055,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010812,            0.010812,            0.010812
                   4,            0.059662,             0.02689,           0.0096669,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010812,            0.010812,            0.010812
                   5,            0.056899,            0.026579,           0.0077385,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010776,            0.010776,            0.010776
                   6,            0.054723,            0.026179,           0.0068857,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.01074,             0.01074,             0.01074
                   7,            0.052788,            0.025172,           0.0061016,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010704,            0.010704,            0.010704
                   8,            0.050851,            0.024448,            0.005381,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010668,            0.010668,            0.010668
                   9,            0.049925,            0.023793,           0.0051494,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010632,            0.010632,            0.010632
                  10,            0.048849,            0.023553,           0.0049254,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010596,            0.010596,            0.010596
                  11,             0.04771,            0.022909,           0.0046387,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.01056,             0.01056,             0.01056
